,ano,mes,sigla_uf,tipo_consumo,numero_consumidores,consumo
18925,2013,5,AL,Industrial,2652.0,176617
18926,2013,5,RJ,Industrial,15455.0,785244
18927,2013,6,CE,Industrial,5974.0,204544
18928,2013,6,PE,Industrial,12342.0,270711
18929,2013,6,SP,Industrial,122033.0,4611653
18930,2013,6,SC,Industrial,95440.0,820667
18931,2013,6,RN,Industrial,4820.0,105844
18932,2013,6,SE,Industrial,3226.0,134407
18933,2013,6,RO,Industrial,1935.0,44252
18934,2013,6,ES,Industrial,13302.0,408147
18935,2013,6,RR,Industrial,483.0,1340
18936,2013,6,RJ,Industrial,15415.0,756821
18937,2013,6,BA,Industrial,19941.0,801154
18938,2013,6,TO,Industrial,2149.0,24075
18939,2013,6,PI,Industrial,3627.0,22408
18940,2013,6,AC,Industrial,736.0,3183
18941,2013,6,PA,Industrial,3877.0,896100
18942,2013,6,RS,Industrial,37045.0,908940
18943,2013,6,MS,Industrial,7228.0,116926
18944,2013,6,AM,Industrial,3158.0,144558
18945,2013,6,MA,Industrial,9006.0,523575
18946,2013,6,AP,Industrial,462.0,2954
18947,2013,6,AL,Industrial,2650.0,180004
18948,2013,6,MT,Industrial,20852.0,184199
18949,2013,6,DF,Industrial,1703.0,59558
18950,2013,6,MG,Industrial,81899.0,2582623
18951,2013,6,GO,Industrial,11401.0,393395
18952,2013,6,PR,Industrial,92579.0,1003994
18953,2013,6,PB,Industrial,5171.0,120026
18954,2013,7,AP,Industrial,460.0,2815
18955,2013,7,DF,Industrial,1711.0,69589
18956,2013,7,BA,Industrial,19776.0,858842
18957,2013,7,RJ,Industrial,14142.0,764810
18958,2013,7,TO,Industrial,2156.0,25742
18959,2013,7,ES,Industrial,13331.0,415807
18960,2013,7,MS,Industrial,7354.0,103809
18961,2013,7,CE,Industrial,6014.0,206321
18962,2013,7,PI,Industrial,3636.0,23754
18963,2013,7,SP,Industrial,122338.0,4591068
18964,2013,7,AM,Industrial,3156.0,151609
18965,2013,7,MT,Industrial,21045.0,193046
18966,2013,7,PA,Industrial,3895.0,960714
18967,2013,7,RN,Industrial,4808.0,110452
18968,2013,7,PR,Industrial,93271.0,980693
18969,2013,7,SC,Industrial,96047.0,842438
18970,2013,7,RS,Industrial,37142.0,906850
18971,2013,7,PE,Industrial,12326.0,287393
18972,2013,7,PB,Industrial,5178.0,126340
18973,2013,7,SE,Industrial,3225.0,140558
18974,2013,7,AL,Industrial,2662.0,174931
18975,2013,7,MA,Industrial,8974.0,550615
18976,2013,7,AC,Industrial,732.0,3289
18977,2013,7,GO,Industrial,11406.0,416450
18978,2013,7,MG,Industrial,82474.0,2521218
18979,2013,7,RR,Industrial,480.0,1472
18980,2013,7,RO,Industrial,1987.0,59860
18981,2013,8,SC,Industrial,96745.0,840128
18982,2013,8,AP,Industrial,459.0,3711
18983,2013,8,PI,Industrial,3644.0,23889
18984,2013,8,RN,Industrial,4810.0,111576
18985,2013,8,BA,Industrial,19663.0,807858
18986,2013,8,RS,Industrial,37108.0,954097
18987,2013,8,RJ,Industrial,14077.0,795798
18988,2013,8,PB,Industrial,5180.0,127146
18989,2013,8,MT,Industrial,21197.0,195365
18990,2013,8,MA,Industrial,8993.0,559726
18991,2013,8,RR,Industrial,483.0,1464
18992,2013,8,DF,Industrial,1718.0,71585
18993,2013,8,AL,Industrial,2647.0,175822
18994,2013,8,PR,Industrial,93915.0,1037289
18995,2013,8,RO,Industrial,1974.0,44330
18996,2013,8,MS,Industrial,7467.0,118328
18997,2013,8,MG,Industrial,82086.0,2645975
18998,2013,8,TO,Industrial,2173.0,25248
18999,2013,8,CE,Industrial,6030.0,219685
19000,2013,8,PE,Industrial,12284.0,295181
19001,2013,8,SP,Industrial,122326.0,4690540
19002,2013,8,ES,Industrial,13395.0,429201
19003,2013,8,AC,Industrial,738.0,3194
19004,2013,8,AM,Industrial,3158.0,159810
19005,2013,8,GO,Industrial,11434.0,444679
19006,2013,8,SE,Industrial,3237.0,141653
19007,2013,8,PA,Industrial,3904.0,963036
19008,2013,9,AP,Industrial,459.0,3709
19009,2013,9,PR,Industrial,95096.0,1043137
19010,2013,9,PA,Industrial,3945.0,945846
19011,2013,9,SP,Industrial,122420.0,4673717
19012,2013,9,DF,Industrial,1709.0,68362
19013,2013,9,PI,Industrial,3601.0,23689
19014,2013,9,MG,Industrial,82103.0,2645082
19015,2013,9,RS,Industrial,37108.0,908477
19016,2013,9,BA,Industrial,19637.0,811932
19017,2013,9,AM,Industrial,3161.0,150586
19018,2013,9,AL,Industrial,2650.0,160200
19019,2013,9,RJ,Industrial,13862.0,792363
19020,2013,9,MS,Industrial,7546.0,114370
19021,2013,9,CE,Industrial,6045.0,213803
19022,2013,9,PB,Industrial,5178.0,125039
19023,2013,9,SE,Industrial,3240.0,134369
19024,2013,9,PE,Industrial,12264.0,292702
19025,2013,9,TO,Industrial,2165.0,26341
19026,2013,9,SC,Industrial,96826.0,794557
19027,2013,9,GO,Industrial,11369.0,441221
19028,2013,9,AC,Industrial,718.0,3168
19029,2013,9,RR,Industrial,482.0,1397
19030,2013,9,MA,Industrial,9003.0,479957
19031,2013,9,MT,Industrial,21315.0,189786
19032,2013,9,ES,Industrial,13401.0,387580
19033,2013,9,RO,Industrial,1983.0,52406
19034,2013,9,RN,Industrial,4802.0,109911
19035,2013,10,RO,Industrial,1988.0,53773
19036,2013,10,PR,Industrial,95654.0,1021631
19037,2013,10,PB,Industrial,5190.0,126024
19038,2013,10,AC,Industrial,750.0,3673
19039,2013,10,MA,Industrial,8958.0,446870
19040,2013,10,BA,Industrial,19589.0,846468
19041,2013,10,SC,Industrial,97253.0,873076
19042,2013,10,DF,Industrial,1720.0,69070
19043,2013,10,MG,Industrial,82263.0,2594134
19044,2013,10,SE,Industrial,3233.0,142387
19045,2013,10,MS,Industrial,7685.0,117399
19046,2013,10,TO,Industrial,2152.0,25562
19047,2013,10,CE,Industrial,6065.0,227203
19048,2013,10,MT,Industrial,21520.0,197022
19049,2013,10,RR,Industrial,477.0,1426
19050,2013,10,AL,Industrial,2647.0,172392
19051,2013,10,ES,Industrial,13523.0,434544
19052,2013,10,AM,Industrial,3176.0,163286
19053,2013,10,PA,Industrial,3961.0,1001090
19054,2013,10,PE,Industrial,12219.0,303238
19055,2013,10,AP,Industrial,458.0,4525
19056,2013,10,PI,Industrial,3454.0,21572
19057,2013,10,GO,Industrial,11374.0,420483
19058,2013,10,SP,Industrial,122542.0,4730486
19059,2013,10,RS,Industrial,37159.0,893766
19060,2013,10,RJ,Industrial,13841.0,783334
19061,2013,10,RN,Industrial,4790.0,112262
19062,2013,11,AC,Industrial,729.0,3233
19063,2013,11,SC,Industrial,97486.0,836546
19064,2013,11,MS,Industrial,7761.0,120882
19065,2013,11,RJ,Industrial,13853.0,813493
19066,2013,11,AM,Industrial,3179.0,153287
19067,2013,11,AL,Industrial,2628.0,146728
19068,2013,11,AP,Industrial,455.0,3868
19069,2013,11,RN,Industrial,4777.0,110623
19070,2013,11,PI,Industrial,3618.0,22722
19071,2013,11,PR,Industrial,95582.0,1036128
19072,2013,11,SP,Industrial,122974.0,4787642
19073,2013,11,RR,Industrial,468.0,1305
19074,2013,11,PE,Industrial,12193.0,295293
19075,2013,11,RO,Industrial,2002.0,42808
19076,2013,11,PB,Industrial,5177.0,122676
19077,2013,11,BA,Industrial,19592.0,825217
19078,2013,11,MT,Industrial,21576.0,180831
19079,2013,11,CE,Industrial,6062.0,221752
19080,2013,11,MG,Industrial,82290.0,2627257
19081,2013,11,MA,Industrial,8879.0,423174
19082,2013,11,SE,Industrial,3232.0,139153
19083,2013,11,RS,Industrial,37217.0,942057
19084,2013,11,PA,Industrial,3991.0,984636
19085,2013,11,DF,Industrial,1722.0,68647
19086,2013,11,GO,Industrial,11369.0,435576
19087,2013,11,TO,Industrial,2160.0,23600
19088,2013,11,ES,Industrial,13505.0,441252
19089,2013,12,AP,Industrial,455.0,3321
19090,2013,12,TO,Industrial,2158.0,21741
19091,2013,12,BA,Industrial,19573.0,832378
19092,2013,12,CE,Industrial,6075.0,198771
19093,2013,12,MG,Industrial,82500.0,2499949
19094,2013,12,MS,Industrial,7804.0,100342
19095,2013,12,PR,Industrial,95649.0,1015127
19096,2013,12,PB,Industrial,5159.0,122093
19097,2013,12,PI,Industrial,3600.0,24540
19098,2013,12,SC,Industrial,97541.0,780874
19099,2013,12,RO,Industrial,1977.0,76719
19100,2013,12,MT,Industrial,21538.0,175963
19101,2013,12,DF,Industrial,1727.0,64361
19102,2013,12,PE,Industrial,12065.0,291208
19103,2013,12,AL,Industrial,2653.0,179651
19104,2013,12,SP,Industrial,122803.0,4579086
19105,2013,12,GO,Industrial,11362.0,427207
19106,2013,12,RR,Industrial,473.0,1470
19107,2013,12,PA,Industrial,4049.0,1047594
19108,2013,12,AM,Industrial,3158.0,134659
19109,2013,12,RJ,Industrial,13774.0,753823
19110,2013,12,AC,Industrial,716.0,2726
19111,2013,12,RN,Industrial,4784.0,103588
19112,2013,12,SE,Industrial,3228.0,142182
19113,2013,12,ES,Industrial,13463.0,423146
19114,2013,12,RS,Industrial,37198.0,882819
19115,2013,12,MA,Industrial,8985.0,436101
19116,2013,1,MA,Residencial,1825308.0,203234
19117,2013,1,SE,Residencial,685625.0,88811
19118,2013,1,RJ,Residencial,5958353.0,1299788
19119,2013,1,AM,Residencial,661519.0,128283
19120,2013,1,PI,Residencial,934459.0,107978
19121,2013,1,SP,Residencial,15060085.0,3336894
19122,2013,1,PR,Residencial,3313578.0,602354
19123,2013,1,AL,Residencial,873360.0,99937
19124,2013,1,ES,Residencial,1100528.0,211991
19125,2013,1,PE,Residencial,2854826.0,378733
19126,2013,1,RR,Residencial,103020.0,29191
19127,2013,1,PB,Residencial,1151794.0,144404
19128,2013,1,MT,Residencial,894768.0,177645
19129,2013,1,SC,Residencial,1977020.0,453990
19130,2013,1,DF,Residencial,793248.0,176489
19131,2013,1,AP,Residencial,153757.0,41859
19132,2013,1,CE,Residencial,2423140.0,315011
19133,2013,1,AC,Residencial,174173.0,30223
19134,2013,1,BA,Residencial,4626313.0,513311
19135,2013,1,MS,Residencial,753827.0,141510
19136,2013,1,RN,Residencial,1041514.0,150762
19137,2013,1,RS,Residencial,3470396.0,702161
19138,2013,1,RO,Residencial,391742.0,87432
19139,2013,1,PA,Residencial,1653188.0,208748
19140,2013,1,MG,Residencial,6467068.0,909228
19141,2013,1,GO,Residencial,2110705.0,333137
19142,2013,1,TO,Residencial,391558.0,51781
19143,2013,2,CE,Residencial,2433224.0,316319
19144,2013,2,AP,Residencial,154859.0,36853
19145,2013,2,SP,Residencial,15144041.0,3293154
19146,2013,2,AM,Residencial,667062.0,134521
19147,2013,2,BA,Residencial,4635100.0,520115
19148,2013,2,MA,Residencial,1838680.0,201304
19149,2013,2,RR,Residencial,103018.0,28157
19150,2013,2,ES,Residencial,1103857.0,195940
19151,2013,2,TO,Residencial,393267.0,48878
19152,2013,2,PR,Residencial,3320781.0,583072
19153,2013,2,RS,Residencial,3478253.0,665088
19154,2013,2,PA,Residencial,1658435.0,199909
19155,2013,2,AC,Residencial,175094.0,29643
19156,2013,2,PI,Residencial,936835.0,102763
19157,2013,2,RN,Residencial,1044533.0,147828
19158,2013,2,SE,Residencial,688784.0,85489
19159,2013,2,MG,Residencial,6469172.0,778602
19160,2013,2,SC,Residencial,1981811.0,463550
19161,2013,2,RO,Residencial,392276.0,82205
19162,2013,2,PE,Residencial,2858475.0,369278
19163,2013,2,PB,Residencial,1154519.0,137314
19164,2013,2,RJ,Residencial,5995352.0,1158221
19165,2013,2,AL,Residencial,874882.0,99921
19166,2013,2,MS,Residencial,753884.0,136132
19167,2013,2,DF,Residencial,795160.0,179214
19168,2013,2,MT,Residencial,897843.0,160186
19169,2013,2,GO,Residencial,2124389.0,320873
19170,2013,3,PE,Residencial,2866096.0,390208
19171,2013,3,SE,Residencial,691444.0,85903
19172,2013,3,TO,Residencial,395169.0,51847
19173,2013,3,BA,Residencial,4644319.0,535203
19174,2013,3,ES,Residencial,1106757.0,193018
19175,2013,3,PR,Residencial,3329325.0,564706
19176,2013,3,PI,Residencial,939870.0,100600
19177,2013,3,RR,Residencial,103404.0,27623
19178,2013,3,SC,Residencial,1986519.0,426300
19179,2013,3,GO,Residencial,2131011.0,314062
19180,2013,3,MS,Residencial,755760.0,137742
19181,2013,3,AP,Residencial,155637.0,36576
19182,2013,3,MA,Residencial,1844377.0,203004
19183,2013,3,RS,Residencial,3485581.0,640371
19184,2013,3,AC,Residencial,175951.0,30506
19185,2013,3,DF,Residencial,797659.0,178645
19186,2013,3,AM,Residencial,671088.0,121180
19187,2013,3,MT,Residencial,900369.0,177443
19188,2013,3,PA,Residencial,1662182.0,191863
19189,2013,3,CE,Residencial,2449814.0,297842
19190,2013,3,MG,Residencial,6513936.0,785241
19191,2013,3,SP,Residencial,15186283.0,3178704
19192,2013,3,RO,Residencial,391201.0,83963
19193,2013,3,RJ,Residencial,5999089.0,1216760
19194,2013,3,PB,Residencial,1158028.0,137722
19195,2013,3,RN,Residencial,1047526.0,147287
19196,2013,3,AL,Residencial,876804.0,102677
19197,2013,4,MG,Residencial,6510374.0,842275
19198,2013,4,RN,Residencial,1050635.0,155836
19199,2013,4,AL,Residencial,881317.0,106847
19200,2013,4,RS,Residencial,3496107.0,586910
19201,2013,4,MA,Residencial,1850859.0,194028
19202,2013,4,SC,Residencial,1992805.0,379495
19203,2013,4,PB,Residencial,1162317.0,141376
19204,2013,4,PR,Residencial,3340146.0,547066
19205,2013,4,MS,Residencial,758214.0,124507
19206,2013,4,ES,Residencial,1111289.0,196441
19207,2013,4,DF,Residencial,800508.0,174771
19208,2013,4,CE,Residencial,2450281.0,314120
19209,2013,4,MT,Residencial,898757.0,177409
19210,2013,4,PI,Residencial,946887.0,104357
19211,2013,4,SE,Residencial,693665.0,88531
19212,2013,4,AC,Residencial,176717.0,30409
19213,2013,4,RJ,Residencial,5991046.0,1067156
19214,2013,4,GO,Residencial,2139271.0,306332
19215,2013,4,SP,Residencial,15227723.0,3223864
19216,2013,4,PA,Residencial,1666848.0,209138
19217,2013,4,BA,Residencial,4650336.0,566515
19218,2013,4,AM,Residencial,675994.0,136957
19219,2013,4,RO,Residencial,395366.0,89038
19220,2013,4,AP,Residencial,156372.0,38961
19221,2013,4,RR,Residencial,103899.0,33177
19222,2013,4,TO,Residencial,397366.0,54315
19223,2013,4,PE,Residencial,2875828.0,411754
19224,2013,5,AP,Residencial,156815.0,38237
19225,2013,5,RS,Residencial,3502080.0,607578
19226,2013,5,PE,Residencial,2882517.0,391136
19227,2013,5,RO,Residencial,397665.0,90879
19228,2013,5,AC,Residencial,177385.0,30381
19229,2013,5,ES,Residencial,1112895.0,178365
19230,2013,5,SC,Residencial,1997621.0,390520
19231,2013,5,SE,Residencial,696355.0,83567
19232,2013,5,GO,Residencial,2145764.0,333447
19233,2013,5,TO,Residencial,399559.0,58031
19234,2013,5,PB,Residencial,1166064.0,136947
19235,2013,5,SP,Residencial,15267127.0,3196726
19236,2013,5,RN,Residencial,1053678.0,156484
19237,2013,5,RJ,Residencial,6018766.0,1032323
19238,2013,5,PI,Residencial,946138.0,101092
19239,2013,5,MA,Residencial,1855363.0,203137
19240,2013,5,PR,Residencial,3348797.0,567334
19241,2013,5,MT,Residencial,907076.0,176676
19242,2013,5,MG,Residencial,6528606.0,862057
19243,2013,5,DF,Residencial,802712.0,181322
19244,2013,5,RR,Residencial,104904.0,28260
19245,2013,5,PA,Residencial,1670637.0,211554
19246,2013,5,AM,Residencial,679519.0,138510
19247,2013,5,CE,Residencial,2463209.0,312425
19248,2013,5,BA,Residencial,4661574.0,507814
19249,2013,5,MS,Residencial,760180.0,124691
19250,2013,5,AL,Residencial,884914.0,102421
19251,2013,6,PB,Residencial,1169235.0,127456
19252,2013,6,DF,Residencial,805146.0,183989
19253,2013,6,CE,Residencial,2471069.0,307936
19254,2013,6,RR,Residencial,105627.0,28084
19255,2013,6,MT,Residencial,910675.0,175601
19256,2013,6,BA,Residencial,4674327.0,451487
19257,2013,6,MS,Residencial,762694.0,117008
19258,2013,6,RO,Residencial,398990.0,90647
19259,2013,6,RS,Residencial,3509480.0,618701
19260,2013,6,PI,Residencial,950997.0,106366
19261,2013,6,SE,Residencial,698691.0,79371
19262,2013,6,RN,Residencial,1056746.0,152094
19263,2013,6,TO,Residencial,401030.0,57962
19264,2013,6,SC,Residencial,2003369.0,395388
19265,2013,6,MG,Residencial,6539056.0,837818
19266,2013,6,PA,Residencial,1674021.0,218029
19267,2013,6,RJ,Residencial,6061838.0,963908
19268,2013,6,SP,Residencial,15307720.0,3212287
19269,2013,6,AM,Residencial,683591.0,148947
19270,2013,6,AL,Residencial,889405.0,102766
19271,2013,6,MA,Residencial,1860156.0,209818
19272,2013,6,ES,Residencial,1116114.0,171985
19273,2013,6,GO,Residencial,2157139.0,321313
19274,2013,6,PE,Residencial,2887152.0,360136
19275,2013,6,AP,Residencial,157476.0,41677
19276,2013,6,PR,Residencial,3357088.0,579981
19277,2013,6,AC,Residencial,177385.0,31436
19278,2013,7,BA,Residencial,4682903.0,503116
19279,2013,7,GO,Residencial,2166894.0,311838
19280,2013,7,DF,Residencial,807993.0,167489
19281,2013,7,MS,Residencial,765491.0,117007
19282,2013,7,AM,Residencial,688175.0,156300
19283,2013,7,PI,Residencial,952422.0,112086
19284,2013,7,RR,Residencial,105922.0,28603
19285,2013,7,PB,Residencial,1173317.0,130119
19286,2013,7,SP,Residencial,15342205.0,3160677
19287,2013,7,MA,Residencial,1866752.0,213208
19288,2013,7,AL,Residencial,894144.0,101221
19289,2013,7,ES,Residencial,1120141.0,164919
19290,2013,7,MT,Residencial,915191.0,176330
19291,2013,7,PA,Residencial,1679990.0,218625
19292,2013,7,MG,Residencial,6596624.0,781514
19293,2013,7,TO,Residencial,402951.0,58117
19294,2013,7,AC,Residencial,177965.0,30581
19295,2013,7,SC,Residencial,2009174.0,409052
19296,2013,7,PR,Residencial,3368739.0,582113
19297,2013,7,AP,Residencial,157049.0,39788
19298,2013,7,CE,Residencial,2481829.0,291730
19299,2013,7,RJ,Residencial,6034082.0,956631
19300,2013,7,SE,Residencial,700955.0,79029
19301,2013,7,RS,Residencial,3517736.0,643636
19302,2013,7,RO,Residencial,398433.0,91379
19303,2013,7,PE,Residencial,2893281.0,357512
19304,2013,7,RN,Residencial,1059944.0,139715
19305,2013,8,PA,Residencial,1688581.0,226308
19306,2013,8,DF,Residencial,812029.0,189413
19307,2013,8,ES,Residencial,1124593.0,176116
19308,2013,8,AL,Residencial,893988.0,96664
19309,2013,8,SP,Residencial,15387752.0,3218118
19310,2013,8,TO,Residencial,405163.0,60388
19311,2013,8,PR,Residencial,3378815.0,590624
19312,2013,8,MT,Residencial,920147.0,168476
19313,2013,8,AP,Residencial,159556.0,41907
19314,2013,8,PE,Residencial,2893711.0,353409
19315,2013,8,RJ,Residencial,6050112.0,945191
19316,2013,8,MA,Residencial,1873533.0,216786
19317,2013,8,RR,Residencial,105981.0,27236
19318,2013,8,RO,Residencial,400422.0,89040
19319,2013,8,MS,Residencial,767949.0,116491
19320,2013,8,SC,Residencial,2013909.0,417887
19321,2013,8,RN,Residencial,1062748.0,141872
19322,2013,8,GO,Residencial,2180172.0,341745
19323,2013,8,PB,Residencial,1177499.0,124950
19324,2013,8,SE,Residencial,703752.0,75126
19325,2013,8,PI,Residencial,957832.0,111733
19326,2013,8,BA,Residencial,4699120.0,498097
19327,2013,8,MG,Residencial,6592998.0,861526
19328,2013,8,AM,Residencial,691966.0,153192
19329,2013,8,CE,Residencial,2486841.0,299989
19330,2013,8,RS,Residencial,3524907.0,707102
19331,2013,8,AC,Residencial,178004.0,31111
19332,2013,9,AC,Residencial,178887.0,31891
19333,2013,9,AL,Residencial,897544.0,97374
19334,2013,9,AM,Residencial,695275.0,159813
19335,2013,9,PA,Residencial,1696447.0,220480
19336,2013,9,AP,Residencial,160125.0,44363
19337,2013,9,RJ,Residencial,6058901.0,949617
19338,2013,9,BA,Residencial,4713113.0,486122
19339,2013,9,MS,Residencial,769777.0,120838
19340,2013,9,ES,Residencial,1127755.0,163913
19341,2013,9,RN,Residencial,1065862.0,145457
19342,2013,9,SP,Residencial,15397675.0,3222768
19343,2013,9,TO,Residencial,407275.0,64052
19344,2013,9,RO,Residencial,401687.0,91635
19345,2013,9,RR,Residencial,106365.0,27934
19346,2013,9,PR,Residencial,3393171.0,589935
19347,2013,9,PE,Residencial,2912333.0,361845
19348,2013,9,RS,Residencial,3534652.0,660445
19349,2013,9,MG,Residencial,6612230.0,860139
19350,2013,9,SC,Residencial,2020177.0,393688
19351,2013,9,CE,Residencial,2483347.0,321554
19352,2013,9,PI,Residencial,959910.0,116719
19353,2013,9,DF,Residencial,816015.0,186579
19354,2013,9,SE,Residencial,705926.0,74273
19355,2013,9,MT,Residencial,923815.0,176443
19356,2013,9,MA,Residencial,1878700.0,228870
19357,2013,9,GO,Residencial,2181687.0,330010
19358,2013,9,PB,Residencial,1181211.0,124408
19359,2013,10,BA,Residencial,4731214.0,520787
19360,2013,10,ES,Residencial,1131200.0,176823
19361,2013,10,MS,Residencial,772557.0,132005
19362,2013,10,AC,Residencial,179423.0,32336
19363,2013,10,AP,Residencial,160715.0,45511
19364,2013,10,RS,Residencial,3545643.0,639359
19365,2013,10,AM,Residencial,698078.0,167620
19366,2013,10,PA,Residencial,1706907.0,240917
19367,2013,10,PE,Residencial,2918956.0,384431
19368,2013,10,AL,Residencial,897698.0,102732
19369,2013,10,RO,Residencial,401562.0,96334
19370,2013,10,RN,Residencial,1069235.0,151876
19371,2013,10,PI,Residencial,963547.0,126327
19372,2013,10,DF,Residencial,819734.0,183648
19373,2013,10,MA,Residencial,1882715.0,233548
19374,2013,10,PB,Residencial,1184544.0,130327
19375,2013,10,PR,Residencial,3403560.0,585115
19376,2013,10,SP,Residencial,15429347.0,3237625
19377,2013,10,TO,Residencial,408840.0,70080
19378,2013,10,SE,Residencial,708192.0,77972
19379,2013,10,MT,Residencial,928288.0,205416
19380,2013,10,CE,Residencial,2492169.0,326166
19381,2013,10,RJ,Residencial,6079433.0,1058299
19382,2013,10,SC,Residencial,2025926.0,395539
19383,2013,10,MG,Residencial,6638164.0,841231
19384,2013,10,GO,Residencial,2197546.0,349005
19385,2013,10,RR,Residencial,106782.0,34267
19386,2013,11,PA,Residencial,1721839.0,233986
19387,2013,11,SC,Residencial,2030473.0,406505
19388,2013,11,AL,Residencial,894544.0,102579
19389,2013,11,SP,Residencial,15477255.0,3273022
19390,2013,11,PR,Residencial,3416620.0,593244
19391,2013,11,DF,Residencial,822670.0,201732
19392,2013,11,BA,Residencial,4747113.0,519768
19393,2013,11,GO,Residencial,2204256.0,361765
19394,2013,11,PB,Residencial,1188330.0,132214
19395,2013,11,AP,Residencial,161147.0,47906
19396,2013,11,ES,Residencial,1132520.0,188599
19397,2013,11,RS,Residencial,3554514.0,628337
19398,2013,11,CE,Residencial,2498239.0,332537
19399,2013,11,RN,Residencial,1072253.0,156155
19400,2013,11,RR,Residencial,107287.0,32386
19401,2013,11,PI,Residencial,964764.0,118697
19402,2013,11,MG,Residencial,6649593.0,906535
19403,2013,11,MS,Residencial,774155.0,143711
19404,2013,11,RO,Residencial,402436.0,98570
19405,2013,11,TO,Residencial,410377.0,59808
19406,2013,11,MT,Residencial,931690.0,206629
19407,2013,11,MA,Residencial,1888951.0,234073
19408,2013,11,PE,Residencial,2925598.0,398217
19409,2013,11,RJ,Residencial,6098533.0,1052826
19410,2013,11,AC,Residencial,180505.0,31984
19411,2013,11,SE,Residencial,709870.0,78376
19412,2013,11,AM,Residencial,700059.0,170727
19413,2013,12,AC,Residencial,181295.0,32614
19414,2013,12,MA,Residencial,1893693.0,222485
19415,2013,12,ES,Residencial,1134462.0,194803
19416,2013,12,TO,Residencial,412135.0,60160
19417,2013,12,GO,Residencial,2214367.0,334046
19418,2013,12,PA,Residencial,1736204.0,252463
19419,2013,12,RR,Residencial,107855.0,32174
19420,2013,12,PE,Residencial,2927466.0,406676
19421,2013,12,CE,Residencial,2516776.0,314984
19422,2013,12,MG,Residencial,6675861.0,851753
19423,2013,12,PI,Residencial,967464.0,119751
19424,2013,12,RJ,Residencial,6107949.0,1132024
19425,2013,12,MT,Residencial,934300.0,203483
19426,2013,12,SP,Residencial,15513352.0,3228839
19427,2013,12,AL,Residencial,901768.0,111924
19428,2013,12,BA,Residencial,4760737.0,521219
19429,2013,12,PB,Residencial,1192623.0,136190
19430,2013,12,MS,Residencial,776904.0,159517
19431,2013,12,DF,Residencial,824525.0,188016
19432,2013,12,AM,Residencial,702376.0,167608
19433,2013,12,PR,Residencial,3428226.0,600348
19434,2013,12,AP,Residencial,161344.0,45958
19435,2013,12,SC,Residencial,2037420.0,402727
19436,2013,12,RO,Residencial,402119.0,93001
19437,2013,12,RN,Residencial,1076050.0,159454
19438,2013,12,RS,Residencial,3562681.0,650726
19439,2013,12,SE,Residencial,712378.0,82738
19440,2014,1,GO,Total,,1141475
19441,2014,1,MA,Total,,846344
19442,2014,1,TO,Total,,140999
19443,2014,1,MG,Total,,4557459
19444,2014,1,PR,Total,,2458363
19445,2014,1,RO,Total,,244037
19446,2014,1,RJ,Total,,3713671
19447,2014,1,AM,Total,,501549
19448,2014,1,CE,Total,,925025
19449,2014,1,PE,Total,,1144162
19450,2014,1,AC,Total,,74096
19451,2014,1,DF,Total,,590201
19452,2014,1,AL,Total,,445792
19453,2014,1,SE,Total,,340330
19454,2014,1,PI,Total,,250521
19455,2014,1,RN,Total,,457425
19456,2014,1,MS,Total,,452981
19457,2014,1,PB,Total,,444699
19458,2014,1,SC,Total,,2055710
19459,2014,1,BA,Total,,2032130
19460,2014,1,PA,Total,,1490023
19461,2014,1,AP,Total,,86182
19462,2014,1,ES,Total,,912823
19463,2014,1,RR,Total,,64086
19464,2014,1,MT,Total,,570275
19465,2014,1,RS,Total,,2819014
19466,2014,1,SP,Total,,11520387
19467,2014,2,SC,Total,,2236666
19468,2014,2,BA,Total,,1962083
19469,2014,2,MA,Total,,775298
19470,2014,2,CE,Total,,943695
19471,2014,2,AM,Total,,479463
19472,2014,2,RN,Total,,444420
19473,2014,2,DF,Total,,550362
19474,2014,2,PR,Total,,2735042
19475,2014,2,GO,Total,,1162140
19476,2014,2,SP,Total,,12137492
19477,2014,2,AL,Total,,401345
19478,2014,2,AP,Total,,74887
19479,2014,2,PA,Total,,1424374
19480,2014,2,MS,Total,,463726
19481,2014,2,RR,Total,,60271
19482,2014,2,ES,Total,,938153
19483,2014,2,PI,Total,,236733
19484,2014,2,RO,Total,,230153
19485,2014,2,AC,Total,,72453
19486,2014,2,TO,Total,,135372
19487,2014,2,PB,Total,,435755
19488,2014,2,PE,Total,,1075831
19489,2014,2,MG,Total,,4749168
19490,2014,2,SE,Total,,345739
19491,2014,2,RJ,Total,,3938200
19492,2014,2,RS,Total,,3047886
19493,2014,2,MT,Total,,596780
19494,2014,3,MS,Total,,451119
19495,2014,3,PA,Total,,1523509
19496,2014,3,SC,Total,,2075903
19497,2014,3,SE,Total,,336085
19498,2014,3,AP,Total,,73891
19499,2014,3,MG,Total,,4315704
19500,2014,3,PI,Total,,238448
19501,2014,3,MT,Total,,635288
19502,2014,3,AM,Total,,495404
19503,2014,3,CE,Total,,928567
19504,2014,3,AL,Total,,422230
19505,2014,3,BA,Total,,2070030
19506,2014,3,SP,Total,,11719364
19507,2014,3,DF,Total,,548155
19508,2014,3,RS,Total,,2682263
19509,2014,3,TO,Total,,145431
19510,2014,3,MA,Total,,813589
19511,2014,3,PR,Total,,2523758
19512,2014,3,ES,Total,,936516
19513,2014,3,RO,Total,,239835
19514,2014,3,RN,Total,,465407
